filename,amplitude_modulation,autocorrelation,centroid_modulation_depth,crest_factor,energy_decay,harmonic_ratio,inter_peak_interval_variance,modulation_energy,post_onset_energy_ratio,rms,secondary_peak_count,spectral_bandwidth,spectral_centroid,spectral_flatness,spectral_flux,spectral_flux_variance,spectral_rolloff,sustain_ratio,temporal_centroid,zcr
EGFxSet_Chorus_Middle_5-6.wav,0.021766622,0.9989308,659.8088041093895,8.24792,-0.014288297276678859,0.9874004,63.64668367346939,0.6559062,0.95382917,0.12131603,4,1417.5662799108125,784.0427186441699,0.0013312559,0.51212955,0.10715472,1340.054696563225,0.74684757,0.47027629518086217,0.01350573
EGFxSet_Chorus_Middle_5-7.wav,0.022258358,0.9993413,513.7147039788802,7.485064,-0.013056405753270247,0.9898951,220.0625,0.81935376,0.9581503,0.13361578,1,1288.3206542160394,626.8668868480163,0.0006973725,0.5102571,0.1418399,997.4719266603828,0.979063,0.6286265819555362,0.0083809905
EGFxSet_Chorus_Middle_5-8.wav,0.025503226,0.99879843,751.4826375862032,7.5797377,-0.015303392186845718,0.99294597,12.122448979591836,0.69191915,0.91874737,0.13236761,2,1437.0722487572664,845.2414857333083,0.0011569184,0.44662926,0.10906216,1354.2436285527842,0.97394335,0.42862611730392025,0.017378764
EGFxSet_Chorus_Middle_5-9.wav,0.029358143,0.9991235,810.3957536382179,7.040528,-0.01673388176813527,0.99347436,47.724137931034484,0.76458496,0.9535516,0.14178523,2,1524.3011788865815,915.9209620551129,0.0017672587,0.48675326,0.103235304,1589.0104997462297,0.69576377,0.4210866224264906,0.013741559
EGFxSet_Chorus_Middle_6-0.wav,0.029101005,0.99943286,335.1861481986182,4.9148245,-0.007181365976775349,0.91310984,87.3056,0.6067645,0.96271,0.20178248,5,770.94557448008,358.8212096897334,0.00025615186,0.5816699,0.046135977,428.31589417778423,0.99501574,1.3235659549819265,0.009183715
EGFxSet_Chorus_Middle_6-1.wav,0.018815745,0.9992322,474.10038245228804,7.7796316,-0.010290360322310312,0.92977524,81.23765432098766,0.7468816,0.9203523,0.12804031,2,1104.5052615244347,517.2723287668248,0.0011572285,0.5720169,0.0690512,677.1218142763921,0.9434454,0.6400196586502163,0.009786893
EGFxSet_Chorus_Middle_6-10.wav,0.023013711,0.9992068,592.065166440084,7.41438,-0.01237271088484081,0.9746655,136.60330578512395,0.8869356,0.9602397,0.13415377,2,1552.6256949680048,842.6985951664403,0.0011393436,0.58162993,0.119847424,1582.1158778639792,0.98130745,0.5908355582653677,0.0099048065
EGFxSet_Chorus_Middle_6-11.wav,0.023748508,0.99948317,526.426493856534,7.2822127,-0.012429491187278052,0.9866306,86.50780437044746,0.7997882,0.9357679,0.13743171,4,1263.590292141569,650.8545446507111,0.00081110105,0.55566967,0.107409075,1002.9176787267982,0.9656137,0.6521928173767677,0.01133792
EGFxSet_Chorus_Middle_6-12.wav,0.033885993,0.99954045,731.4126450564067,6.1831145,-0.014764245780456948,0.9921957,242.83044982698962,0.8741832,0.9195986,0.16209501,1,1464.2560628392296,821.6554106020645,0.0014323835,0.51234543,0.112378925,1465.7066823158352,0.96431446,0.501583268914912,0.009578275
EGFxSet_Chorus_Middle_6-13.wav,0.033748876,0.9993858,916.1257747102383,6.793213,-0.01779540849725347,0.9919348,47.48299319727892,0.8386132,0.8939589,0.14757732,0,1702.610983106926,1186.6625327118459,0.002191772,0.48086807,0.08812213,1992.3958408860208,0.806124,0.31470788268814237,0.02292981
EGFxSet_Chorus_Middle_6-14.wav,0.040041674,0.9994472,789.6811096324107,5.985877,-0.017146718903668555,0.99431646,54.501783590963136,0.90652394,0.91760737,0.16759212,4,1498.6107826085417,875.2424819134009,0.000763912,0.32150927,0.08592679,1509.1727767908933,0.95951086,0.3779182232799321,0.013859473
EGFxSet_Chorus_Middle_6-15.wav,0.047839746,0.9995388,604.273324750521,5.161025,-0.013560491055622934,0.9951675,58.69,0.9569607,0.9481076,0.19406374,3,1292.5695885598725,631.2162883185603,0.0012714298,0.36744985,0.08789768,970.8926596940255,0.8209862,0.44873528765114273,0.009197321
EGFxSet_Chorus_Middle_6-16.wav,0.04287326,0.99946296,918.5933440850712,5.8088117,-0.01841853829852548,0.9945777,73.91555555555556,0.95327204,0.9110361,0.17254049,2,1712.7569029153035,1114.2807673398138,0.0014293069,0.34155032,0.07548245,1967.51524887616,0.94219154,0.3575300368624511,0.01525177
EGFxSet_Chorus_Middle_6-17.wav,0.03296162,0.9993692,958.9753943702369,6.7484965,-0.017873373735794316,0.9931262,174.52734375,0.9601253,0.9462169,0.14820881,1,1695.733658564458,1068.168292507692,0.0024629803,0.2763284,0.06851352,1887.777447977088,0.98214906,0.3221102279984705,0.014430905
EGFxSet_Chorus_Middle_6-18.wav,0.03159057,0.9992969,573.0947727222714,6.3376694,-0.012856547471875214,0.99191236,245.76000000000005,0.9693466,0.9732981,0.15771557,2,1309.4741375375488,672.2717575071027,0.0009991871,0.34848818,0.06944577,913.0377891168794,0.9869505,0.6125220973439082,0.011718874
EGFxSet_Chorus_Middle_6-19.wav,0.01977533,0.99919665,973.3617228384254,8.746481,-0.016562380327878008,0.9818167,7.092970521541949,0.9482138,0.8790997,0.11446617,1,1801.4819861348674,1205.9858970474427,0.002645649,0.40192443,0.068744406,2116.9986450478536,0.9719704,0.4510307833926028,0.02011347
EGFxSet_Chorus_Middle_6-2.wav,0.01618366,0.99922276,381.3743466399558,8.68623,-0.009663099999330583,0.92505145,61.14933837429111,0.6956479,0.91316164,0.114462584,1,1182.487394095572,537.8601002039352,0.00067389855,0.5980003,0.061243184,680.2193980205916,0.9775884,0.5846794418546022,0.009664443
EGFxSet_Chorus_Middle_6-20.wav,0.022088071,0.9991915,900.8315870405652,8.527658,-0.014860748605600655,0.9860463,0.5623582766439909,0.9417374,0.7602462,0.11757362,1,1770.8698089585855,1153.4011962265397,0.0027334294,0.30407715,0.05740422,2031.6652089979698,0.9152434,0.2799563502476973,0.018013688
EGFxSet_Chorus_Middle_6-21.wav,0.031836458,0.99913156,688.8680842686997,6.66796,-0.013906416068754155,0.9888867,0.7755102040816326,0.9786125,0.9555448,0.15014471,2,1550.7578681687025,911.4752937385914,0.0012375294,0.3059536,0.049401667,1514.268801660383,0.80872494,0.43592469838139086,0.014947914
EGFxSet_Chorus_Middle_6-22.wav,0.022820735,0.9988022,914.7821122103283,8.173203,-0.016340131225632496,0.9851006,6.421487603305786,0.9370953,0.8300235,0.12249684,2,1781.4152745737338,1161.8727360386836,0.0010162069,0.28094685,0.060458705,2073.032940291473,0.93798494,0.37449246325893853,0.01822684
EGFxSet_Chorus_Middle_6-3.wav,0.031681858,0.99941033,400.42672463164365,6.097536,-0.012660665779252725,0.9732038,17.954815695600477,0.80282277,0.9439932,0.16271494,9,1153.548595180748,554.0849525684667,0.00043316165,0.5507817,0.07210118,762.255406213747,0.9431078,0.6071037641397411,0.0103039015
EGFxSet_Chorus_Middle_6-4.wav,0.035274707,0.9993116,452.05617523006254,5.700492,-0.011374980906108525,0.97331494,14.230786366674092,0.7434251,0.9514514,0.17491014,9,1077.546829870564,517.0248736386142,0.0011749868,0.5419163,0.06688781,592.2380274796984,0.84727186,0.6651814523796431,0.01132885
EGFxSet_Chorus_Middle_6-5.wav,0.022323698,0.9992775,693.8809819437002,7.9896502,-0.015105664635720134,0.97871655,118.36408163265304,0.86639565,0.89631766,0.12529422,2,1565.6373617557917,923.7460677164821,0.0010826294,0.51421577,0.065621614,1688.3330236731438,0.98552215,0.39345219836397244,0.014997801
EGFxSet_Chorus_Middle_6-6.wav,0.017477965,0.9990746,507.8145947593976,8.091681,-0.011848510121815974,0.97974026,94.50147928994085,0.79816324,0.95709383,0.12255652,12,1195.4491727209243,606.6980495165069,0.0011511176,0.5740761,0.08790072,866.2243057569606,0.98953855,0.6977478790100627,0.011678058
EGFxSet_Chorus_Middle_6-7.wav,0.032242116,0.9989835,469.5893271146086,6.1817446,-0.01238451501299651,0.97402763,53.1162109375,0.8119622,0.9561034,0.15985054,5,1317.2819055131708,677.559933512951,0.0004866834,0.57118344,0.068429075,1132.9662349550465,0.9731748,0.619866842970812,0.011310709
EGFxSet_Chorus_Middle_6-8.wav,0.02541603,0.99923354,546.7873338691121,6.9731064,-0.01282411056584646,0.98258054,1.9591836734693875,0.82554805,0.96873933,0.14301965,3,1443.4067636495945,775.6950005582678,0.0004286961,0.6143779,0.07333267,1324.5667778422273,0.9983666,0.6287746912731321,0.011800507
EGFxSet_Chorus_Middle_6-9.wav,0.010995552,0.99917066,695.6729663787961,10.859208,-0.012583188312825592,0.97864616,35.30555555555555,0.7956742,0.9331231,0.09211467,2,1530.281013756844,862.0127878556241,0.0017432207,0.6075271,0.094472595,1486.0907817937934,0.9841771,0.5709183914173003,0.014285779
EGFxSet_Chorus_Middle-Neck_1-0.wav,0.015196892,0.99587494,798.4305870252693,9.592996,-0.013668305254735474,0.9963267,9.317377731529655,0.73429775,0.9710671,0.104883805,4,2369.6814458267727,1543.6262283814915,0.0017107048,0.4900946,0.077771895,2871.46013087297,0.8650506,0.5107136788083747,0.021106672
EGFxSet_Chorus_Middle-Neck_1-1.wav,0.015425538,0.9948483,1121.684019863556,9.740239,-0.017356580121331802,0.9963687,12.96484375,0.7324193,0.9370054,0.102818176,5,2520.4222415172994,1946.483350296444,0.0035725797,0.4955159,0.06755879,3282.2896652044665,0.78831357,0.4456710234599985,0.03372351
EGFxSet_Chorus_Middle-Neck_1-10.wav,0.010139891,0.9902732,1257.0665220955434,12.91028,-0.017747491324205642,0.9824404,22.15304709141274,0.8917156,0.8695741,0.076975174,1,3212.9228238637907,3120.51504716749,0.010969303,0.3724286,0.048545007,5178.110838710847,0.97096616,0.1992298776733172,0.075737305
EGFxSet_Chorus_Middle-Neck_1-11.wav,0.008686434,0.988488,1215.3006233013818,13.724277,-0.01816132469443751,0.98191464,16.024878312601402,0.87620103,0.83734435,0.07270455,1,3046.8293071656954,2899.767035409443,0.010497195,0.41581514,0.07237367,4777.773120287123,0.9609601,0.24666207402433668,0.06693001
EGFxSet_Chorus_Middle-Neck_1-12.wav,0.011616356,0.9921741,1235.6759505294735,12.220981,-0.01743533018435971,0.98672074,23.558171118153012,0.90884686,0.8051243,0.081253506,1,3211.4848878656567,3136.984495356627,0.012023383,0.3360125,0.045512326,5105.667347919083,0.7859654,0.1551151483241554,0.077025294
EGFxSet_Chorus_Middle-Neck_1-13.wav,0.009927944,0.9907036,1124.9981908786717,12.87221,-0.017440883828646166,0.98590755,2.4036817882971726,0.88386893,0.77238804,0.076812066,2,3049.222516717452,2820.8472524169215,0.0074853194,0.33824876,0.045525484,4707.477953705046,0.8685021,0.2119311317293294,0.05939256
EGFxSet_Chorus_Middle-Neck_1-14.wav,0.011778276,0.991438,1282.077558137153,12.195433,-0.01804462843843888,0.98705494,12.983467896962706,0.87441254,0.8339327,0.0830259,1,3209.6376862564134,3131.0033098252247,0.011027777,0.34118646,0.061676264,5032.074753480279,0.9575423,0.21543109287401147,0.077324614
EGFxSet_Chorus_Middle-Neck_1-15.wav,0.0075659254,0.9897999,1042.1054367371744,15.669553,-0.013541170529765289,0.96981966,11.366863905325443,0.9045815,0.7077056,0.06399588,1,3478.0799257439353,3713.0189945923967,0.015275997,0.34314698,0.044050407,5846.639356148492,0.94107777,0.1020359171016499,0.10638597
EGFxSet_Chorus_Middle-Neck_1-16.wav,0.005594261,0.978104,970.8560656665614,17.964516,-0.01570869715751812,0.93451464,12.906532241125815,0.8511925,0.8871426,0.0555791,0,3367.7294749865546,3637.666276437724,0.014783353,0.35479605,0.06347727,5704.999841393562,0.9750629,0.14063652638086804,0.11136559
EGFxSet_Chorus_Middle-Neck_1-17.wav,0.0054243645,0.98452765,1107.2509678011886,17.814945,-0.016756361315535304,0.923806,17.954081632653065,0.8626476,0.69212425,0.05548524,2,3399.2687186973526,3471.875329351674,0.014851294,0.307874,0.056868047,5583.594543032193,0.9342548,0.19244741700240403,0.09264441
EGFxSet_Chorus_Middle-Neck_1-18.wav,0.016977092,0.99493605,1207.1540933933188,10.311974,-0.018509119151822732,0.9910028,10.204081632653061,0.8221258,0.79283476,0.09809965,3,3284.383171407293,3376.164963021871,0.014459075,0.1605985,0.024095284,5336.886986115139,0.88125914,0.1903320071155016,0.09166481
EGFxSet_Chorus_Middle-Neck_1-19.wav,0.022070317,0.9936658,1179.4073884351149,9.009212,-0.018462748575416986,0.9906466,8.538842975206613,0.91135055,0.8618341,0.11189379,3,3255.422905223603,3365.3106842763414,0.013821562,0.17663702,0.026636105,5274.135934781032,0.860467,0.1936972941188925,0.091855295
EGFxSet_Chorus_Middle-Neck_1-2.wav,0.0075454013,0.99206954,921.6878460642523,13.947855,-0.014857734159142908,0.992599,36.770710059171606,0.6414669,0.8493569,0.07090659,4,2413.314662771318,1759.6931196387713,0.0017190978,0.4345292,0.06529105,3041.327626522622,0.90945727,0.3684785870704804,0.028118042
EGFxSet_Chorus_Middle-Neck_1-20.wav,0.01971224,0.9962942,1184.2474938386424,9.483124,-0.01951840694836412,0.98936737,10.286032523947428,0.9109845,0.79367733,0.10606585,1,3131.6429798629642,3318.201481107574,0.013687623,0.13364536,0.020457076,5182.657292270882,0.9733758,0.17516782121539415,0.09395054
EGFxSet_Chorus_Middle-Neck_1-21.wav,0.014587958,0.9934198,1039.8347917535757,11.017277,-0.016870671250257655,0.988214,6.848399653979239,0.8623655,0.91118234,0.09060015,2,3302.0993782753612,3554.032584869278,0.013455543,0.29067996,0.04552674,5490.866874818736,0.7158585,0.18088361701247416,0.10405489
EGFxSet_Chorus_Middle-Neck_1-22.wav,0.015038168,0.99057394,1058.0177808456924,10.932125,-0.015356046554100885,0.9877045,8.35,0.8280151,0.93009084,0.091707565,3,3426.133135612701,3731.210800923283,0.016408814,0.31971818,0.047355536,5827.604204430105,0.8248422,0.17609059923203343,0.112408675
EGFxSet_Chorus_Middle-Neck_1-3.wav,0.014180909,0.992312,946.2944241388607,9.863575,-0.01365761942259919,0.9906169,10.422476586888656,0.76415867,0.9085553,0.09910044,2,2509.087095024114,1847.3115067745784,0.0023269553,0.482678,0.049110875,3262.4551370359627,0.9906021,0.400517195324561,0.0287575
EGFxSet_Chorus_Middle-Neck_1-4.wav,0.010218375,0.98630095,1010.3366926131513,12.40109,-0.016830054120675605,0.98127985,22.919183673469387,0.7545837,0.9201724,0.08113727,2,2767.738014861767,2359.250596246707,0.0051005427,0.4909805,0.07374041,4089.559957765371,0.9956323,0.3318551445329355,0.046363022
EGFxSet_Chorus_Middle-Neck_1-5.wav,0.016123759,0.99219155,1135.1006707995807,9.689836,-0.01742422601757533,0.9930255,22.16,0.78573316,0.88265014,0.10242423,3,2765.439694682349,2220.665737225688,0.004135366,0.42855904,0.073631,3860.1389165820765,0.6922053,0.34982567211586113,0.03649903
EGFxSet_Chorus_Middle-Neck_1-6.wav,0.022374738,0.9940401,1320.1273806089707,8.665081,-0.018124760892436097,0.9934611,30.65006790402897,0.8318142,0.9215707,0.11599743,2,3064.6516318088393,2968.1780883558017,0.010921651,0.50141144,0.06446524,4804.152543140951,0.6293161,0.26396010805126385,0.0754788
EGFxSet_Chorus_Middle-Neck_1-7.wav,0.014732578,0.9918107,1015.8995531434898,10.058912,-0.015855723107267242,0.99253464,2.7724609375,0.8758127,0.8617294,0.098579615,3,2756.9686673522033,2211.9930091996407,0.003105301,0.36654222,0.07067724,3928.9852133483178,0.9723505,0.311011822614862,0.03366455
EGFxSet_Chorus_Middle-Neck_1-8.wav,0.013014034,0.99231696,1236.5824783180453,11.268863,-0.017800170973078778,0.99220914,13.683662851196669,0.8362227,0.8786139,0.089203276,2,2963.083034413013,2605.3414715853096,0.006828172,0.3852426,0.08098631,4438.138051044083,0.7672022,0.24744610941075518,0.05129275
EGFxSet_Chorus_Middle-Neck_1-9.wav,0.012562876,0.9886806,1249.9759801162486,11.703532,-0.017733293616844992,0.9845704,18.05197579209683,0.877669,0.9213159,0.085373834,1,3157.918038062061,3120.6538684178113,0.012569,0.38495213,0.09670068,5030.426039551914,0.9964456,0.20864076549756788,0.07901169
EGFxSet_Chorus_Middle-Neck_2-0.wav,0.016104601,0.9964816,533.1805223895392,8.5004635,-0.01171193134747512,0.9922251,4.2247658688865775,0.74095124,0.9535407,0.11648382,4,1968.7917893821318,1157.1631434429123,0.00045911368,0.56653893,0.08548578,1806.390933149652,0.8838278,0.6122331779965476,0.021451345
EGFxSet_Chorus_Middle-Neck_2-1.wav,0.023048813,0.9950884,563.0804995728745,7.3738093,-0.012552863418756086,0.9922713,51.25,0.7416328,0.9347037,0.13505575,5,2114.8268352684995,1380.993290043423,0.00086161384,0.5598788,0.062439594,2342.3728429524363,0.8065499,0.5550392054202821,0.026444564
EGFxSet_Chorus_Middle-Neck_2-10.wav,0.01513011,0.99400496,819.6644327762184,10.44861,-0.0135044070427255,0.98914945,3.419501133786848,0.8886523,0.88164854,0.096777745,2,2844.043540262715,2094.553521515992,0.0025841629,0.47799256,0.10139904,3860.8383709759282,0.8928297,0.28389652290912726,0.028889019
EGFxSet_Chorus_Middle-Neck_2-11.wav,0.024313921,0.9941879,928.9828974058287,7.3927937,-0.015331061230884449,0.99349093,24.1663516068053,0.9354577,0.96822786,0.13466485,3,2434.6432040735167,1694.5979761090923,0.0012974679,0.46584296,0.078534156,2921.7708862021464,0.99867105,0.5162876014694628,0.02673028
EGFxSet_Chorus_Middle-Neck_2-12.wav,0.02177383,0.99515796,983.1649860899837,7.8398333,-0.015347198106814623,0.9902711,1.1943359375,0.94676644,0.9291579,0.12693954,4,2464.964453500805,1735.254744177686,0.0021455558,0.42264056,0.08851425,2885.9488290313225,0.9983282,0.500006361307837,0.027392415
EGFxSet_Chorus_Middle-Neck_2-13.wav,0.0137353055,0.99098665,1217.3057509677176,10.307028,-0.017936286254005684,0.9786427,14.6875,0.8986773,0.953131,0.09567956,2,2859.1496607766994,2435.5359747162215,0.0062484127,0.46791452,0.08209827,4154.509294337297,0.9968157,0.43491845811421076,0.048226975
EGFxSet_Chorus_Middle-Neck_2-14.wav,0.011822551,0.992614,1242.1087778859355,11.517984,-0.01830499151008255,0.9810659,12.404040404040403,0.91716516,0.8613197,0.085507914,3,3031.187226771078,2580.4256921648616,0.007717222,0.39883253,0.05234303,4381.032595888921,0.96998245,0.32972567134609126,0.0526533
EGFxSet_Chorus_Middle-Neck_2-15.wav,0.02036195,0.9949974,1203.1160885795427,8.649207,-0.018276275455413337,0.9872651,6.1433333333333335,0.97029376,0.9342795,0.11657211,3,2653.8220400413197,2078.7631729581703,0.005535437,0.3394711,0.045355834,3467.3453134063225,0.9980678,0.3772758498620495,0.040353924
EGFxSet_Chorus_Middle-Neck_2-16.wav,0.030057989,0.99496186,1076.6026026276231,6.8943667,-0.017109354989465565,0.99105215,13.344437834622248,0.97334737,0.93350935,0.14520314,4,2464.272808893466,1866.8687614112998,0.0035250294,0.31726104,0.041726854,3041.9271588602087,0.9988069,0.41042064212361407,0.033782467
EGFxSet_Chorus_Middle-Neck_2-17.wav,0.020917812,0.9936627,1268.3808373851446,8.3976145,-0.019262264837069276,0.98893183,0.24555555555555558,0.9465157,0.9068477,0.118213,3,2715.962114867841,2294.8314984920084,0.006772486,0.351939,0.059779122,3692.0200569170534,0.94121486,0.3864269326287434,0.046671413
EGFxSet_Chorus_Middle-Neck_2-18.wav,0.024878804,0.99343884,1146.2187502813865,7.774182,-0.018684251942230744,0.989282,0.34,0.9516998,0.9370873,0.12765633,3,2682.4717864000427,2193.1442178927405,0.0041347155,0.32575455,0.047901243,3601.5406349695477,0.9803476,0.39006675059852625,0.044480927
EGFxSet_Chorus_Middle-Neck_2-19.wav,0.017980933,0.99167204,1211.3558048351954,9.18435,-0.01913539783749245,0.9828945,4.769375,0.9236796,0.9550179,0.10728139,3,2673.188163578313,2256.444503585277,0.006710921,0.3168575,0.050301384,3722.9958943590486,0.99761546,0.3401113986461834,0.049324486
EGFxSet_Chorus_Middle-Neck_2-2.wav,0.016778985,0.99542373,656.9298379845045,8.79382,-0.012969524661978909,0.9917627,16.950400000000002,0.80058056,0.9268732,0.113404214,3,2154.8841891263132,1380.4857444115703,0.0015014837,0.5073977,0.09219403,2462.529115610499,0.9761883,0.4999057420815039,0.022326631
EGFxSet_Chorus_Middle-Neck_2-20.wav,0.021046277,0.9951891,1299.721227134535,8.804529,-0.020162168348923756,0.9887722,6.342970521541949,0.934248,0.83444077,0.11456045,3,2805.964584800839,2610.979641203413,0.008616567,0.22835104,0.039965566,4201.1229335846865,0.8869756,0.27337085112811077,0.06159665
EGFxSet_Chorus_Middle-Neck_2-21.wav,0.01623437,0.99458826,1361.1015874439454,10.369026,-0.020597072337820592,0.9881986,17.99202806122449,0.87787914,0.8149262,0.09754341,3,3039.2469463474786,3031.2498291012307,0.012234643,0.16098052,0.051131453,4885.039447687065,0.8844735,0.207662292342225,0.08045388
EGFxSet_Chorus_Middle-Neck_2-22.wav,0.011351631,0.99332184,1168.2697790323941,12.592833,-0.016490412216221464,0.9863515,22.323731138545956,0.90146536,0.75560945,0.07912618,2,3379.6708006054378,3431.8351103619943,0.014610938,0.19923931,0.05089462,5552.968432787123,0.79530156,0.13689686690194203,0.088490196
EGFxSet_Chorus_Middle-Neck_2-3.wav,0.016485373,0.99453354,590.564485498311,9.030877,-0.012694492766195302,0.9921425,37.950059453032104,0.69642186,0.9647165,0.111484155,3,2060.157685466738,1271.1347256946447,0.0009364323,0.51872414,0.106287464,2152.970585303074,0.78625697,0.5265230354664951,0.02308854
EGFxSet_Chorus_Middle-Neck_2-4.wav,0.019384028,0.9937003,611.4843748662969,8.259722,-0.012369592352914117,0.99486774,49.567567567567565,0.6721579,0.95258147,0.121684894,6,2023.4789115776387,1273.3250337976783,0.0010321635,0.48741218,0.13309635,2164.661465886021,0.8212222,0.5706065324045296,0.023823237
EGFxSet_Chorus_Middle-Neck_2-5.wav,0.02644409,0.99621105,668.6131379188662,7.0187516,-0.012929111701584036,0.9947295,1.22372528616025,0.76640034,0.9401289,0.14188659,2,2200.6032856463767,1406.6042147806202,0.0003558678,0.52312243,0.085966825,2402.2261546548725,0.99109405,0.5323417281064489,0.021342501
EGFxSet_Chorus_Middle-Neck_2-6.wav,0.014550136,0.9932467,609.2736183854362,9.055439,-0.011822416289791417,0.99427795,25.344674556213008,0.73002976,0.9202149,0.111234695,6,2018.6375019519223,1240.45688726827,0.0007078126,0.47450677,0.10129042,2065.738630184165,0.9330949,0.66140915574645,0.021179235
EGFxSet_Chorus_Middle-Neck_2-7.wav,0.018340928,0.9925745,647.9902881413534,7.857923,-0.011855988211488533,0.9938205,7.392290249433107,0.8458666,0.9542548,0.12644255,4,2094.164240003229,1258.5090665072132,0.00063006673,0.4662431,0.083646506,2151.122027262181,0.9881343,0.6747774212598784,0.020408256
EGFxSet_Chorus_Middle-Neck_2-8.wav,0.010132175,0.99035794,864.277360642718,11.725835,-0.01431636841689295,0.9839635,35.82142857142857,0.83241034,0.8936464,0.08524192,3,2513.8991648572446,1808.862922907341,0.0012185862,0.52811325,0.06698241,3228.581559962297,0.9762932,0.4098410531674389,0.028217815
EGFxSet_Chorus_Middle-Neck_2-9.wav,0.019810695,0.9919074,1072.6668401578358,8.636225,-0.017383781216673753,0.98899996,7.820861678004535,0.8473678,0.9185341,0.11516503,5,2777.1603941982876,2376.020235821955,0.004085163,0.52137786,0.115918614,3944.5730541255803,0.9757078,0.37267107280329215,0.052417472
EGFxSet_Chorus_Middle-Neck_3-0.wav,0.033816036,0.99836904,499.8540767563707,5.9672565,-0.012715417099512304,0.99524015,16.68421052631579,0.6893291,0.971665,0.16845706,7,1653.9532684949534,868.0371938104092,0.00081831403,0.52872235,0.092883416,1239.2833028204757,0.8208243,0.6983348263336023,0.017687155
EGFxSet_Chorus_Middle-Neck_3-1.wav,0.021995382,0.9971023,887.2779353511382,8.064126,-0.01566473866346025,0.99008024,12.074829931972792,0.71958363,0.9359673,0.122713685,3,2169.9858048417605,1407.674067494809,0.0016899124,0.44518033,0.09609245,2389.6859365936775,0.53063977,0.4226515738395904,0.026367467
EGFxSet_Chorus_Middle-Neck_3-10.wav,0.03128025,0.9979741,718.0379496356221,6.3811603,-0.013052879018029269,0.9964239,11.86848072562358,0.92573464,0.9310525,0.15733097,2,1799.7573868411478,978.7421446324757,0.0013980388,0.22661644,0.073899165,1380.7729344910092,0.87277853,0.5377153168333617,0.017206427
EGFxSet_Chorus_Middle-Neck_3-11.wav,0.04596968,0.9983516,653.549706956035,5.2176347,-0.013120044025565008,0.99617636,5.863945578231292,0.96586514,0.9701281,0.19220099,2,1836.4230949748242,1003.2615616315802,0.0010897947,0.1961682,0.03336076,1443.4740247969837,0.7758534,0.5486771571799179,0.017206427
EGFxSet_Chorus_Middle-Neck_3-12.wav,0.022401856,0.9972852,1030.1591253236352,7.9640074,-0.01581306329656107,0.9913009,1.0722222222222224,0.9415729,0.9461742,0.12584138,2,2268.703875576628,1486.2368165351252,0.0016811674,0.21609743,0.077252366,2507.643924013921,0.9846464,0.48618961682111744,0.021932073
EGFxSet_Chorus_Middle-Neck_3-13.wav,0.014506992,0.9960349,1462.211130322134,11.084737,-0.019330222760523586,0.9857164,25.831313775510203,0.9280565,0.78013104,0.09119028,2,3188.649472112615,3005.666514325833,0.014437183,0.19918087,0.09926808,4953.236251087587,0.9499284,0.19691780655832608,0.07477585
EGFxSet_Chorus_Middle-Neck_3-14.wav,0.025175825,0.99711394,1257.5041714176812,7.871219,-0.017997116122314305,0.9925096,3.419501133786848,0.9641271,0.901381,0.12751447,2,2515.7184837877708,1850.8547758479472,0.0031949987,0.13567434,0.05915753,3079.6976961281903,0.98662245,0.32329375965942037,0.027492188
EGFxSet_Chorus_Middle-Neck_3-15.wav,0.032234166,0.99644727,1124.7405565409094,6.7209325,-0.016995259980954042,0.99041486,12.435374149659863,0.96203303,0.95550454,0.14766523,2,2335.5540245733328,1623.696820101315,0.0019989673,0.15128772,0.07012868,2700.443531576276,0.78176296,0.4128046249608936,0.025669051
EGFxSet_Chorus_Middle-Neck_3-16.wav,0.026286535,0.99702775,1456.2223843167228,7.9941773,-0.020615015895172006,0.9915286,13.474285714285713,0.97164667,0.8957089,0.12527995,2,2918.217777440328,2491.1427029466295,0.008822417,0.08953345,0.071381964,4110.493628552784,0.62185776,0.22898964800024169,0.050612476
EGFxSet_Chorus_Middle-Neck_3-17.wav,0.017480314,0.99573475,1565.3018827615044,9.74833,-0.021048518260286777,0.98584855,30.7375,0.93366253,0.88395584,0.101651214,1,3054.7362473992807,2795.334458180585,0.012240533,0.13432235,0.09567609,4647.774525087007,0.9710628,0.277179623588605,0.06405471
EGFxSet_Chorus_Middle-Neck_3-18.wav,0.017410403,0.99542403,1492.0781307579637,10.194103,-0.01981432655150333,0.9843774,21.355624142661174,0.9451489,0.7471081,0.09906813,1,3192.342489208343,3078.556360346066,0.015156821,0.09985094,0.08148515,5032.32455862094,0.9493847,0.16891071860136608,0.07991873
EGFxSet_Chorus_Middle-Neck_3-19.wav,0.020583514,0.9948937,1541.0549243306748,8.9773445,-0.021520701194618783,0.9871656,4.980228928199791,0.96276414,0.94988316,0.111652255,2,2872.608813140256,2590.085789354908,0.010887436,0.10750518,0.07440714,4214.412567067865,0.79463315,0.26080692186778515,0.05969188
EGFxSet_Chorus_Middle-Neck_3-2.wav,0.026142612,0.9974841,524.0261118700829,7.0713964,-0.01196032883416384,0.9910429,76.8427734375,0.84472585,0.9462176,0.14177288,6,1863.5445809494825,998.3198659233335,0.00048772566,0.4007426,0.08988575,1397.5598399434455,0.9983987,0.5075838465664071,0.018408246
